     6.3881500E-002     3.5247688E-002     1.0813333E-004
     6.4504700E-002     3.4828419E-002     1.0792342E-004
     6.5127900E-002     3.4015949E-002     1.0745064E-004
     6.5751100E-002     3.3963699E-002     1.0700749E-004
     6.6374300E-002     3.2822642E-002     1.0663026E-004
     6.6997400E-002     3.1821968E-002     1.0606550E-004
     6.7620600E-002     3.1806549E-002     1.0582564E-004
     6.8243800E-002     3.1375285E-002     1.0558216E-004
     6.8867000E-002     3.0946133E-002     1.0502737E-004
     6.9490200E-002     3.0213868E-002     1.0455469E-004
     7.0113400E-002     2.9924878E-002     1.0392608E-004
     7.0736500E-002     2.8799767E-002     1.0364319E-004
     7.1359700E-002     2.8178262E-002     1.0295351E-004
     7.1982900E-002     2.7833021E-002     1.0263536E-004
     7.2606100E-002     2.7582965E-002     1.0236124E-004
     7.3229200E-002     2.6697306E-002     1.0165240E-004
     7.3852400E-002     2.6224598E-002     1.0173497E-004
     7.4475600E-002     2.6200565E-002     1.0127621E-004
     7.5098700E-002     2.5522742E-002     1.0085252E-004
     7.5721900E-002     2.4929403E-002     1.0038031E-004
     7.6345100E-002     2.4311891E-002     1.0012797E-004
     7.6968200E-002     2.3571587E-002     9.9776581E-005
     7.7591400E-002     2.3724330E-002     9.9405441E-005
     7.8214600E-002     2.3201806E-002     9.9020217E-005
     7.8837700E-002     2.2715881E-002     9.8474576E-005
     7.9460900E-002     2.2243253E-002     9.8250238E-005
     8.0084000E-002     2.2111824E-002     9.8260997E-005
     8.0707200E-002     2.1315355E-002     9.7446438E-005
     8.1330400E-002     2.0907173E-002     9.7104248E-005
     8.1953500E-002     2.0335100E-002     9.6606905E-005
     8.2576700E-002     2.0260130E-002     9.6030015E-005
     8.3199800E-002     1.9776402E-002     9.5776077E-005
     8.3823000E-002     1.9368154E-002     9.5985924E-005
     8.4446100E-002     1.9041573E-002     9.5664703E-005
     8.5069200E-002     1.8713713E-002     9.4925317E-005
     8.5692400E-002     1.8391215E-002     9.4717943E-005
     8.6315500E-002     1.7783402E-002     9.4167068E-005
     8.6938700E-002     1.7285651E-002     9.3913093E-005
     8.7561800E-002     1.7155083E-002     9.3490848E-005
     8.8184900E-002     1.6957137E-002     9.3314054E-005
     8.8808100E-002     1.6563981E-002     9.3156330E-005
     8.9431200E-002     1.6138929E-002     9.3060468E-005
     9.0054300E-002     1.5667403E-002     9.2510219E-005
     9.0677500E-002     1.5567424E-002     9.2146148E-005
     9.1300600E-002     1.5364749E-002     9.1678345E-005
     9.1923700E-002     1.4722702E-002     9.1782520E-005
     9.2546800E-002     1.4051665E-002     9.1732771E-005
     9.3170000E-002     1.4101424E-002     9.1292230E-005
     9.3793100E-002     1.4123912E-002     9.1463048E-005
     9.4416200E-002     1.3736730E-002     9.1309015E-005
     9.5039300E-002     1.3481304E-002     9.0925362E-005
     9.5662400E-002     1.3109630E-002     9.0640209E-005
     9.6285600E-002     1.2676986E-002     9.0434744E-005
     9.6908700E-002     1.2298249E-002     9.0187501E-005
     9.7531800E-002     1.1894508E-002     8.9602362E-005
     9.8154900E-002     1.1825755E-002     8.9500572E-005
     9.8778000E-002     1.1755190E-002     8.9583120E-005
     9.9401100E-002     1.1452080E-002     8.9261457E-005
     1.0002400E-001     1.1144933E-002     8.9118262E-005
     1.0064700E-001     1.1046792E-002     8.8931054E-005
     1.0127000E-001     1.0582667E-002     8.8554507E-005
     1.0189300E-001     1.0437839E-002     8.8202677E-005
     1.0251700E-001     1.0116729E-002     8.7995140E-005
     1.0314000E-001     9.7302513E-003     8.7914558E-005
     1.0376300E-001     9.7946784E-003     8.7792319E-005
     1.0438600E-001     9.5498561E-003     8.7719547E-005
     1.0500900E-001     9.3257425E-003     8.7388565E-005
     1.0563200E-001     9.2877347E-003     8.7319615E-005
     1.0625500E-001     8.8239124E-003     8.7110065E-005
     1.0687800E-001     8.4771939E-003     8.6800205E-005
     1.0750100E-001     8.3555386E-003     8.6944631E-005
     1.0812400E-001     8.2966626E-003     8.6637609E-005
     1.0874700E-001     8.4725153E-003     8.6401123E-005
     1.0937000E-001     7.9272505E-003     8.6456255E-005
     1.0999400E-001     7.6385955E-003     8.6296615E-005
     1.1061700E-001     7.6627308E-003     8.6076553E-005
     1.1124000E-001     7.5576468E-003     8.5805851E-005
     1.1186300E-001     7.3236488E-003     8.5634608E-005
     1.1248600E-001     7.4853888E-003     8.5759565E-005
     1.1310900E-001     7.0023045E-003     8.5749516E-005
     1.1373200E-001     6.8008411E-003     8.5445924E-005
     1.1435500E-001     6.6652770E-003     8.5180167E-005
     1.1497800E-001     6.4411959E-003     8.5013455E-005
     1.1560100E-001     6.3126471E-003     8.4856543E-005
     1.1622400E-001     6.1992499E-003     8.4857229E-005
     1.1684700E-001     6.2368917E-003     8.4519255E-005
     1.1747000E-001     5.9018053E-003     8.4441045E-005
     1.1809300E-001     5.6239487E-003     8.4446762E-005
     1.1871600E-001     5.9008949E-003     8.4327359E-005
     1.1933900E-001     5.7927371E-003     8.4238715E-005
     1.1996200E-001     5.2622447E-003     8.4050671E-005
     1.2058500E-001     5.2779545E-003     8.3974165E-005
     1.2120800E-001     5.3118287E-003     8.3974373E-005
     1.2183100E-001     5.1838213E-003     8.4013795E-005
     1.2245400E-001     5.0170963E-003     8.3853663E-005
     1.2307800E-001     4.6013616E-003     8.3780769E-005
     1.2370100E-001     4.6218756E-003     8.3703147E-005
     1.2432400E-001     4.6749102E-003     8.3568202E-005
     1.2494700E-001     4.3900039E-003     8.3502728E-005
     1.2557000E-001     4.3885876E-003     8.3571565E-005
     1.2619300E-001     4.5150664E-003     8.3337471E-005
     1.2681600E-001     4.0754532E-003     8.3157521E-005
     1.2743900E-001     3.9286196E-003     8.3281985E-005
     1.2806200E-001     4.0097279E-003     8.3155350E-005
     1.2868500E-001     3.8036869E-003     8.3174874E-005
     1.2930800E-001     3.6126274E-003     8.3043151E-005
     1.2993100E-001     3.4796781E-003     8.2849969E-005
     1.3055400E-001     3.6418265E-003     8.2912319E-005
     1.3117700E-001     3.5476078E-003     8.2742332E-005
     1.3180000E-001     3.7792973E-003     8.2710886E-005
     1.3242300E-001     3.5743217E-003     8.2690509E-005
     1.3304600E-001     3.1805536E-003     8.2463583E-005
     1.3366900E-001     3.2000657E-003     8.2475793E-005
     1.3429200E-001     3.0164343E-003     8.2455494E-005
     1.3491400E-001     3.0022200E-003     8.2586135E-005
     1.3553700E-001     2.9821734E-003     8.2282424E-005
     1.3616000E-001     2.8656978E-003     8.2208123E-005
     1.3678300E-001     2.9656940E-003     8.2058771E-005
     1.3740600E-001     2.8963500E-003     8.1857788E-005
     1.3802900E-001     3.0079099E-003     8.1722743E-005
     1.3865200E-001     2.7298732E-003     8.1752261E-005
     1.3927500E-001     2.7450482E-003     8.1746939E-005
     1.3989800E-001     2.5284712E-003     8.1650350E-005
     1.4052100E-001     2.5616364E-003     8.1613257E-005
     1.4114400E-001     2.5659285E-003     8.1515955E-005
     1.4176700E-001     2.3396490E-003     8.1152028E-005
     1.4239000E-001     2.1178118E-003     8.1130527E-005
     1.4301300E-001     2.2293071E-003     8.1109033E-005
     1.4363600E-001     2.3286187E-003     8.1200334E-005
     1.4425900E-001     2.0850713E-003     8.1107338E-005
     1.4488200E-001     1.9265039E-003     8.1001460E-005
     1.4550500E-001     1.9189136E-003     8.0744354E-005
     1.4612800E-001     1.8326171E-003     8.0474143E-005
     1.4675100E-001     1.9950886E-003     8.0399619E-005
     1.4737300E-001     1.8807763E-003     8.0491173E-005
     1.4799600E-001     1.7962825E-003     8.0201009E-005
     1.4861900E-001     1.7633606E-003     8.0289004E-005
     1.4924200E-001     1.8598097E-003     8.0055165E-005
     1.4986500E-001     1.6293117E-003     7.9900651E-005
     1.5048800E-001     1.9225722E-003     8.0079878E-005
     1.5111100E-001     1.9226402E-003     8.0038882E-005
     1.5173400E-001     1.5233275E-003     7.9759518E-005
     1.5235700E-001     1.9904740E-003     7.9630371E-005
     1.5298000E-001     1.6442574E-003     7.9511496E-005
     1.5360300E-001     1.8358166E-003     7.9786008E-005
     1.5422500E-001     1.3784161E-003     7.9580394E-005
     1.5484800E-001     1.3970865E-003     7.9475956E-005
     1.5547100E-001     1.6235775E-003     7.9439160E-005
     1.5609400E-001     1.5171912E-003     7.9592306E-005
     1.5671700E-001     1.4370415E-003     7.9216464E-005
     1.5734000E-001     1.4876363E-003     7.9208624E-005
     1.5796300E-001     1.4687502E-003     7.9134662E-005
     1.5858600E-001     1.3981962E-003     7.8994880E-005
     1.5920800E-001     1.4043367E-003     7.8650418E-005
     1.5983100E-001     1.4528557E-003     7.8843018E-005
     1.6045400E-001     1.5422511E-003     7.8804195E-005
     1.6107700E-001     1.0871890E-003     7.8650587E-005
     1.6170000E-001     1.2851966E-003     7.8785836E-005
     1.6232300E-001     1.4748418E-003     7.8983551E-005
     1.6294600E-001     1.3275287E-003     7.8784669E-005
     1.6356800E-001     1.0914241E-003     7.8656644E-005
     1.6419100E-001     1.1028421E-003     7.8631069E-005
     1.6481400E-001     1.0554910E-003     7.8760544E-005
     1.6543700E-001     1.1855321E-003     7.8467030E-005
     1.6606000E-001     1.3388081E-003     7.8444294E-005
     1.6668300E-001     1.2935822E-003     7.8539553E-005
     1.6730500E-001     1.1859093E-003     7.8501280E-005
     1.6792800E-001     1.1125532E-003     7.8394277E-005
     1.6855100E-001     1.2204130E-003     7.8441425E-005
     1.6917400E-001     1.3060902E-003     7.8438845E-005
     1.6979700E-001     1.0910789E-003     7.8503131E-005
     1.7042000E-001     8.5599889E-004     7.8545225E-005
     1.7104200E-001     1.0112194E-003     7.8519772E-005
     1.7166500E-001     1.0505239E-003     7.8382182E-005
     1.7228800E-001     1.1141321E-003     7.8227523E-005
     1.7291100E-001     1.0990613E-003     7.8186280E-005
     1.7353300E-001     9.0725401E-004     7.8274455E-005
     1.7415600E-001     1.1704929E-003     7.8313645E-005
     1.7477900E-001     1.0661800E-003     7.8303932E-005
     1.7540200E-001     1.1357647E-003     7.8105516E-005
     1.7602500E-001     1.2568602E-003     7.8355748E-005
     1.7664700E-001     1.1997124E-003     7.8357991E-005
     1.7727000E-001     1.2180498E-003     7.8291880E-005
     1.7789300E-001     9.9283586E-004     7.8585646E-005
     1.7851600E-001     7.2490178E-004     7.8735510E-005
     1.7913800E-001     6.8869139E-004     7.8614470E-005
     1.7976100E-001     1.2079220E-003     7.8775044E-005
     1.8038400E-001     1.1818700E-003     7.8897433E-005
     1.8100700E-001     1.4325294E-003     7.8897274E-005
     1.8162900E-001     1.2372370E-003     7.9096687E-005
     1.8225200E-001     9.6636721E-004     7.9028398E-005
     1.8287500E-001     8.9105880E-004     7.8883732E-005
     1.8349800E-001     1.1141070E-003     7.8740443E-005
     1.8412000E-001     1.0668191E-003     7.8623836E-005
     1.8474300E-001     1.4615227E-003     7.8471942E-005
     1.8536600E-001     1.4385477E-003     7.8739928E-005
     1.8598900E-001     9.8826955E-004     7.8402767E-005
     1.8661100E-001     1.1473311E-003     7.8685800E-005
     1.8723400E-001     1.1475129E-003     7.8557247E-005
     1.8785700E-001     8.9489355E-004     7.8214514E-005
     1.8848000E-001     1.0956867E-003     7.8466242E-005
     1.8910200E-001     7.3518158E-004     7.8439253E-005
     1.8972500E-001     5.3932960E-004     7.8381456E-005
     1.9034800E-001     8.3510944E-004     7.8392076E-005
     1.9097000E-001     8.2894702E-004     7.8457234E-005
     1.9159300E-001     1.1958871E-003     7.8387144E-005
     1.9221600E-001     1.0631604E-003     7.8193723E-005
     1.9283800E-001     1.0623657E-003     7.8278332E-005
     1.9346100E-001     8.9184336E-004     7.8442753E-005
     1.9408400E-001     9.7265341E-004     7.8357777E-005
     1.9470600E-001     1.0372460E-003     7.7811310E-005
     1.9532900E-001     9.7694928E-004     7.7790312E-005
     1.9595200E-001     1.0899233E-003     7.7944114E-005
     1.9657400E-001     1.0000261E-003     7.8249678E-005
     1.9719700E-001     8.4340943E-004     7.8358489E-005
     1.9782000E-001     9.8044603E-004     7.8113056E-005
     1.9844200E-001     9.0247645E-004     7.7956821E-005
     1.9906500E-001     6.2635910E-004     7.7669924E-005
     1.9968800E-001     1.0021318E-003     7.7737243E-005
     2.0031000E-001     1.1896282E-003     7.7786802E-005
     2.0093300E-001     8.6713990E-004     7.7849007E-005
     2.0155600E-001     1.2947487E-003     7.7528105E-005
     2.0217800E-001     1.1584084E-003     7.7997230E-005
     2.0280100E-001     1.2696004E-003     7.7780131E-005
     2.0342300E-001     1.2782207E-003     7.7593598E-005
     2.0404600E-001     9.6914011E-004     7.7793600E-005
     2.0466900E-001     1.0346000E-003     7.8148698E-005
     2.0529100E-001     1.1152116E-003     7.7973416E-005
     2.0591400E-001     9.9478620E-004     7.7810097E-005
     2.0653600E-001     8.4813764E-004     7.7799774E-005
     2.0715900E-001     1.0582981E-003     7.7818847E-005
     2.0778200E-001     1.1801128E-003     7.7872425E-005
     2.0840400E-001     9.5027410E-004     7.7660004E-005
     2.0902700E-001     8.2130058E-004     7.7824440E-005
     2.0964900E-001     5.9687773E-004     7.7685471E-005
     2.1027200E-001     7.7462260E-004     7.7582956E-005
     2.1089500E-001     1.2532045E-003     7.7812163E-005
     2.1151700E-001     1.1457231E-003     7.8026558E-005
     2.1214000E-001     1.0796603E-003     7.8009283E-005
     2.1276200E-001     1.0791716E-003     7.7692933E-005
     2.1338500E-001     1.1911028E-003     7.7696122E-005
     2.1400700E-001     1.0415269E-003     7.8570368E-005
     2.1463000E-001     8.9382559E-004     7.8862712E-005
     2.1525200E-001     9.7729514E-004     7.8465087E-005
     2.1587500E-001     9.1286139E-004     7.8373520E-005
     2.1649800E-001     8.9055854E-004     7.8294931E-005
     2.1712000E-001     8.5660569E-004     7.7651845E-005
     2.1774300E-001     1.0450748E-003     7.7953768E-005
     2.1836500E-001     1.0237483E-003     7.8316516E-005
     2.1898800E-001     6.6090855E-004     7.8168753E-005
     2.1961000E-001     8.6839926E-004     7.7985158E-005
     2.2023300E-001     5.4831560E-004     7.7817499E-005
     2.2085500E-001     1.0941796E-003     7.7869936E-005
     2.2147800E-001     1.1954387E-003     7.7668640E-005
     2.2210000E-001     1.0103577E-003     7.7878779E-005
     2.2272300E-001     7.9306008E-004     7.7717381E-005
     2.2334500E-001     7.2547728E-004     7.8017816E-005
     2.2396800E-001     9.8552484E-004     7.7922494E-005
     2.2459000E-001     8.8059723E-004     7.8259408E-005
     2.2521300E-001     1.1069745E-003     7.7705348E-005
     2.2583500E-001     7.4768093E-004     7.7662207E-005
     2.2645800E-001     8.9878675E-004     7.7999955E-005
     2.2708000E-001     1.0885121E-003     7.8035473E-005
     2.2770200E-001     8.7809497E-004     7.7920375E-005
     2.2832500E-001     9.8811313E-004     7.8002257E-005
     2.2894700E-001     1.0519452E-003     7.7745220E-005
     2.2957000E-001     1.0064865E-003     7.7696287E-005
     2.3019200E-001     1.1861248E-003     7.7451816E-005
     2.3081500E-001     1.2354559E-003     7.7532705E-005
     2.3143700E-001     6.4776285E-004     7.7744956E-005
     2.3206000E-001     5.1482674E-004     7.7931424E-005
     2.3268200E-001     6.1933902E-004     7.7539583E-005
     2.3330400E-001     1.0632716E-003     7.7324642E-005
     2.3392700E-001     8.1476345E-004     7.7629540E-005
     2.3454900E-001     7.1628769E-004     7.7764817E-005
     2.3517200E-001     8.7029188E-004     7.7714774E-005
     2.3579400E-001     8.7130617E-004     7.7457127E-005
     2.3641600E-001     8.2809906E-004     7.7731656E-005
     2.3703900E-001     5.5890496E-004     7.7678309E-005
     2.3766100E-001     5.9983902E-004     7.7654016E-005
     2.3828400E-001     9.6737231E-004     7.7610749E-005
     2.3890600E-001     8.4399911E-004     7.7659477E-005
     2.3952800E-001     1.0044365E-003     7.7768215E-005
     2.4015100E-001     1.2521598E-003     7.7721017E-005
     2.4077300E-001     6.2476226E-004     7.7912219E-005
     2.4139500E-001     7.0265373E-004     7.7924434E-005
     2.4201800E-001     1.1926598E-003     7.7706749E-005
     2.4264000E-001     9.8982947E-004     7.7584219E-005
     2.4326300E-001     6.3604683E-004     7.7562985E-005
     2.4388500E-001     6.0751125E-004     7.7711990E-005
     2.4450700E-001     9.1595536E-004     7.7622241E-005
     2.4513000E-001     9.2276108E-004     7.7418784E-005
     2.4575200E-001     8.0222660E-004     7.7724668E-005
     2.4637400E-001     9.8922874E-004     7.7613645E-005
     2.4699600E-001     9.1271754E-004     7.7326864E-005
     2.4761900E-001     9.6926245E-004     7.7375891E-005
     2.4824100E-001     8.7519109E-004     7.7289703E-005
     2.4886300E-001     1.0023802E-003     7.7442578E-005
     2.4948600E-001     8.0692131E-004     7.7472258E-005
     2.5010800E-001     3.8752432E-004     7.7290555E-005
     2.5073000E-001     8.2798643E-004     7.7463500E-005
     2.5135300E-001     8.1848194E-004     7.7623191E-005
     2.5197500E-001     5.7723562E-004     7.7380322E-005
     2.5259700E-001     7.8607420E-004     7.7505312E-005
     2.5321900E-001     9.9654590E-004     7.7465736E-005
     2.5384200E-001     1.0679021E-003     7.7655657E-005
     2.5446400E-001     8.1140892E-004     7.7679126E-005
     2.5508600E-001     7.5046345E-004     7.7565156E-005
     2.5570800E-001     9.5858351E-004     7.7653509E-005
     2.5633100E-001     8.3680689E-004     7.7497132E-005
     2.5695300E-001     8.6750333E-004     7.7512936E-005
     2.5757500E-001     6.7410089E-004     7.7542020E-005
     2.5819700E-001     7.8015625E-004     7.7714721E-005
     2.5882000E-001     5.5387792E-004     7.7561610E-005
     2.5944200E-001     5.6557050E-004     7.7314231E-005
     2.6006400E-001     5.6888058E-004     7.7394670E-005
     2.6068600E-001     7.7991003E-004     7.7372716E-005
     2.6130800E-001     9.3986272E-004     7.7439544E-005
     2.6193100E-001     5.8651468E-004     7.7549776E-005
     2.6255300E-001     7.3120039E-004     7.7165615E-005
     2.6317500E-001     8.0573096E-004     7.7148371E-005
     2.6379700E-001     6.5834336E-004     7.7418921E-005
     2.6441900E-001     8.9768665E-004     7.7266879E-005
     2.6504200E-001     8.6199973E-004     7.7220522E-005
     2.6566400E-001     9.8045487E-004     7.7245615E-005
     2.6628600E-001     5.8891430E-004     7.7094905E-005
     2.6690800E-001     2.9735521E-004     7.7471773E-005
     2.6753000E-001     4.7319031E-004     7.7206133E-005
     2.6815200E-001     6.4408504E-004     7.7086867E-005
     2.6877500E-001     4.5731834E-004     7.7368814E-005
     2.6939700E-001     2.8848358E-004     7.7298596E-005
     2.7001900E-001     5.3804823E-004     7.7326686E-005
     2.7064100E-001     6.1138000E-004     7.7324172E-005
     2.7126300E-001     6.2830360E-004     7.7096392E-005
     2.7188500E-001     5.9553974E-004     7.7509895E-005
     2.7250700E-001     7.4978292E-004     7.7151663E-005
     2.7312900E-001     7.6435042E-004     7.6728382E-005
     2.7375200E-001     4.6708897E-004     7.6951382E-005
     2.7437400E-001     4.6569646E-004     7.6953781E-005
     2.7499600E-001     5.7499005E-004     7.6974085E-005
     2.7561800E-001     5.4905354E-004     7.7110954E-005
     2.7624000E-001     6.7915252E-004     7.6916631E-005
     2.7686200E-001     3.5580581E-004     7.7239939E-005
     2.7748400E-001     5.9372639E-004     7.6929608E-005
     2.7810600E-001     7.6239274E-004     7.7160850E-005
     2.7872800E-001     8.9218773E-004     7.7281259E-005
     2.7935000E-001     6.4834563E-004     7.7159158E-005
     2.7997200E-001     6.1764587E-004     7.7415958E-005
     2.8059400E-001     6.5976734E-004     7.7043284E-005
     2.8121600E-001     7.5633574E-004     7.7012217E-005
     2.8183800E-001     7.9893635E-004     7.7121704E-005
     2.8246000E-001     6.1709712E-004     7.7181797E-005
     2.8308200E-001     6.4163242E-004     7.7150055E-005
     2.8370500E-001     6.2783265E-004     7.6915384E-005
     2.8432700E-001     9.6637614E-004     7.7124572E-005
     2.8494900E-001     4.0577209E-004     7.7133221E-005
     2.8557100E-001     7.1268610E-004     7.7060785E-005
     2.8619300E-001     1.0731366E-003     7.6946341E-005
     2.8681500E-001     6.7155629E-004     7.7102467E-005
     2.8743700E-001     6.1903422E-004     7.7160065E-005
     2.8805800E-001     5.3200719E-004     7.7262555E-005
     2.8868000E-001     5.6195507E-004     7.7127760E-005
     2.8930200E-001     7.2430327E-004     7.7156695E-005
     2.8992400E-001     7.5397528E-004     7.7090761E-005
     2.9054600E-001     3.8295139E-004     7.6940749E-005
     2.9116800E-001     2.4333955E-004     7.7054675E-005
     2.9179000E-001     3.4248968E-004     7.7154486E-005
     2.9241200E-001     4.6465031E-004     7.7113324E-005
     2.9303400E-001     3.2786275E-004     7.6920837E-005
     2.9365600E-001     4.4681691E-004     7.6903915E-005
     2.9427800E-001     5.4008718E-004     7.6912703E-005
     2.9490000E-001     8.7375988E-004     7.7158498E-005
     2.9552200E-001     5.7466785E-004     7.7073605E-005
     2.9614400E-001     3.9555866E-004     7.6688051E-005
     2.9676600E-001     3.0227909E-004     7.6712977E-005
     2.9738800E-001     4.2956629E-004     7.6969492E-005
     2.9800900E-001     7.3847602E-004     7.6858372E-005
     2.9863100E-001     3.9801211E-004     7.6855108E-005
     2.9925300E-001     4.8478641E-004     7.7008990E-005
     2.9987500E-001     5.8502481E-004     7.6817129E-005
     3.0049700E-001     4.1229642E-004     7.6964245E-005
     3.0111900E-001     5.2659464E-004     7.6777135E-005
     3.0174100E-001     3.8090918E-004     7.6925463E-005
     3.0236300E-001     5.9145963E-004     7.6993722E-005
     3.0298400E-001     7.1566545E-004     7.7106833E-005
     3.0360600E-001     6.1221264E-004     7.7051235E-005
     3.0422800E-001     5.6922010E-004     7.6676955E-005
     3.0485000E-001     2.1384985E-004     7.6867271E-005
     3.0547200E-001     2.0081019E-004     7.6896400E-005
     3.0609300E-001     5.2461439E-004     7.6769756E-005
     3.0671500E-001     6.2328914E-004     7.6839609E-005
     3.0733700E-001     4.7380102E-004     7.6837400E-005
     3.0795900E-001     4.6058361E-004     7.6869792E-005
     3.0858100E-001     4.7145318E-004     7.6884128E-005
     3.0920300E-001     4.5739471E-004     7.6818644E-005
     3.0982400E-001     3.6670944E-004     7.6935061E-005
     3.1044600E-001     2.7394401E-004     7.6656934E-005
     3.1106800E-001     3.8422437E-004     7.6733066E-005
     3.1169000E-001     3.6705153E-004     7.6860614E-005
     3.1231100E-001     3.3272934E-004     7.7012134E-005
     3.1293300E-001     5.6779893E-004     7.7093980E-005
     3.1355500E-001     5.4137299E-004     7.7025457E-005
     3.1417700E-001     4.2642610E-004     7.6751117E-005
     3.1479800E-001     3.1833198E-004     7.6777668E-005
     3.1542000E-001     7.5546319E-004     7.7120537E-005
     3.1604200E-001     5.9768149E-004     7.7056364E-005
     3.1666300E-001     3.4354566E-004     7.6938722E-005
     3.1728500E-001     3.7635680E-004     7.7067184E-005
     3.1790700E-001     2.4952776E-004     7.7108170E-005
     3.1852900E-001     5.6307736E-004     7.7143706E-005
     3.1915000E-001     6.9696204E-004     7.6877040E-005
     3.1977200E-001     6.1692723E-004     7.6829534E-005
     3.2039400E-001     5.4383596E-004     7.7143094E-005
     3.2101500E-001     4.5494201E-004     7.7134365E-005
